device_id,health_indicator,firmware_status,maintenance_group,support_team,diagnostic_flag,health_score,battery_voltage,error_count,restart_count,maintenance_cost
DEV123353,critical,pending,A,Team1,FAIL,28.02399515,4.206172115,7,4,106.9233155
DEV123354,warning,outdated,B,Team2,OK,65.62549079,4.326900169,0,6,316.5113714
DEV123355,good,updated,C,Team3,CHECK,90.30991037,4.104685301,5,7,866.2887503
DEV123356,good,pending,B,Team3,FAIL,74.13641057,3.068325989,17,6,508.1377771
DEV123357,good,updated,A,Team3,CHECK,95.87089334,4.318676021,9,8,810.2031136
DEV123358,good,updated,C,Team1,CHECK,24.98076468,3.980013004,0,5,919.838343
DEV123359,warning,outdated,A,Team3,FAIL,14.09602747,3.096722534,4,4,654.8927403
DEV123360,warning,pending,B,Team2,OK,78.58115597,4.478495886,4,2,393.3859352
DEV123361,warning,pending,B,Team2,FAIL,22.10716218,3.224513201,16,8,264.9228328
DEV123362,good,updated,C,Team1,FAIL,31.76300277,4.593045471,15,2,294.6218774
DEV123363,warning,updated,A,Team3,OK,76.64648186,4.64873323,1,7,373.0121641
DEV123364,warning,outdated,B,Team3,OK,28.35008634,3.216738388,0,5,363.6541158
DEV123365,good,outdated,A,Team2,OK,85.08007474,4.5559809,10,9,866.6375722
DEV123366,??,updated,B,Team2,FAIL,22.59424434,3.238187911,2,0,632.7512062
DEV123367,critical,updated,B,Team2,FAIL,34.58364452,4.259785092,19,8,226.3738781
DEV123368,warning,pending,A,Team3,FAIL,32.14666312,3.484325262,18,8,386.1295662
DEV123369,critical,pending,B,Team2,OK,84.99770956,3.14316393,15,5,760.7705648
DEV123370,good,updated,B,Team1,CHECK,11.65347198,3.98267993,2,4,580.0489766
DEV123371,good,updated,C,Team1,OK,73.73568556,3.998547038,6,4,549.9020095
DEV123372,warning,updated,C,Team1,OK,39.43057659,3.69665518,0,1,904.0047752
DEV123373,warning,pending,B,Team2,CHECK,44.65458876,4.95247367,11,6,473.2544645
DEV123374,good,pending,A,Team3,CHECK,37.47440514,4.630044297,12,3,579.6609278
DEV123375,good,outdated,B,Team2,FAIL,56.63201574,4.600791644,1,8,804.0058361
DEV123376,good,outdated,C,Team2,FAIL,13.6497631,4.6486262,18,6,939.0301679
DEV123377,critical,outdated,B,Team3,CHECK,77.29482532,4.195014501,4,8,615.0497899
DEV123378,warning,outdated,C,Team2,OK,7.382645173,3.411808838,11,5,580.7676698
DEV123379,good,pending,C,Team1,FAIL,7.175891172,3.910485725,16,9,601.0069171
DEV123380,warning,updated,C,Team1,CHECK,51.02061371,4.471496178,9,9,876.1191445
DEV123381,good,outdated,C,Team1,FAIL,56.38545487,4.806591461,15,1,201.3908211
DEV123382,critical,outdated,A,Team1,CHECK,76.96372763,4.65531483,0,8,500.3272543
DEV123383,warning,updated,C,Team3,CHECK,61.27378502,4.782085168,17,0,790.5465884
DEV123384,warning,outdated,B,Team2,FAIL,68.32391209,4.502978195,9,6,939.441934
DEV123385,critical,pending,B,Team2,FAIL,27.84771902,3.20247597,10,3,425.1629383
DEV123386,good,updated,A,Team1,CHECK,95.64636357,3.006933874,9,8,556.7483454
DEV123387,critical,outdated,B,Team1,OK,58.90586951,3.948603379,1,7,797.672664
DEV123388,good,outdated,C,Team2,CHECK,26.49509518,3.600523422,1,1,344.9655465
DEV123389,critical,outdated,C,Team3,CHECK,4.874493112,4.354376945,13,9,433.7485152
DEV123390,critical,pending,B,Team1,FAIL,8.084585612,3.613740573,10,9,506.1451843
DEV123391,critical,outdated,A,Team3,CHECK,16.49604693,3.35376281,12,2,451.7579022
DEV123392,warning,updated,C,Team3,FAIL,2.304339254,3.07236941,11,6,482.96393
DEV123393,good,updated,B,Team3,OK,87.67605662,4.865433875,10,2,296.0844121
DEV123394,critical,pending,C,Team1,FAIL,62.16779464,3.314066289,8,6,392.1788455
DEV123395,warning,updated,B,Team3,CHECK,53.60401714,3.06853268,6,8,126.6415398
DEV123396,good,updated,B,Team2,OK,45.49477092,4.167757211,15,9,506.0901617
DEV123397,??,updated,A,Team1,OK,71.73501339,3.838057735,9,3,401.5893855
DEV123398,good,outdated,A,Team3,OK,63.52468423,3.955009858,12,4,385.788059
DEV123399,good,outdated,B,,CHECK,56.65030274,3.888090886,2,7,663.3187176
DEV123400,critical,outdated,C,Team1,OK,74.57240603,4.147268768,17,9,427.5158766
DEV123401,warning,updated,A,Team3,FAIL,74.63691843,4.99737209,12,4,492.6711391
DEV123402,,outdated,C,Team2,CHECK,3.535667822,3.321634078,14,3,981.3074382
DEV123403,critical,pending,C,Team3,FAIL,27.46817925,4.113088269,0,8,320.2461929
DEV123404,warning,updated,B,Team2,OK,35.12468799,4.751364919,18,2,698.0128822
DEV123405,critical,pending,B,Team3,OK,49.89149964,3.40657893,15,2,722.5078664
DEV123406,critical,outdated,B,Team2,CHECK,18.84907037,4.91723066,0,8,577.625654
DEV123407,warning,pending,C,Team2,OK,63.54731712,4.992644992,2,5,171.8091154
DEV123408,good,pending,C,Team3,OK,90.01845721,4.074859157,1,3,564.1564013
DEV123409,good,updated,C,Team2,CHECK,62.76696333,3.468084371,0,8,756.1349165
DEV123410,critical,updated,A,Team2,CHECK,71.57408727,3.169043464,15,3,673.2355211
DEV123411,good,pending,C,Team2,FAIL,33.23592589,3.624659939,10,0,248.8173588
DEV123412,critical,updated,C,Team1,FAIL,89.98434591,3.171373771,17,7,677.0561641
DEV123413,good,outdated,A,Team3,FAIL,37.53426462,4.823589204,13,6,883.2086802
DEV123414,critical,updated,A,Team2,OK,34.96551977,4.375090417,6,1,977.8535402
DEV123415,good,pending,A,Team1,FAIL,12.80219128,3.016897895,11,7,342.778388
DEV123416,good,updated,C,Team1,FAIL,89.2127255,3.896411197,18,4,919.6725137
DEV123417,critical,updated,A,Team1,CHECK,64.9251908,4.583347136,12,2,388.7015699
DEV123418,good,outdated,B,Team1,FAIL,43.72195751,3.098957214,7,7,408.6619904
DEV123419,warning,updated,A,Team2,FAIL,94.30265289,3.412771887,16,8,358.5850442
DEV123420,good,updated,B,Team3,OK,22.11250891,3.95337405,11,4,523.8006013
DEV123421,warning,pending,B,Team2,CHECK,60.15063701,3.089253019,4,7,857.9057458
DEV123422,warning,updated,A,Team1,CHECK,52.82291749,3.881018903,11,0,879.3566059
DEV123423,critical,outdated,A,Team3,FAIL,24.76624116,3.324073945,1,7,448.8861757
DEV123424,warning,outdated,C,Team1,CHECK,94.98186084,4.457198581,17,0,987.7713238
DEV123425,warning,pending,A,Team3,OK,69.83143888,4.658540349,18,7,388.7492972
DEV123426,good,pending,A,Team2,FAIL,52.41376251,3.009050327,16,8,121.4380282
DEV123427,critical,outdated,C,Team3,FAIL,88.85516891,3.717582206,5,8,903.8524752
DEV123428,warning,updated,C,Team2,OK,92.4820492,3.578646607,3,1,516.4794531
DEV123429,good,outdated,C,Team1,CHECK,85.4589895,3.95108153,15,8,784.4327333
DEV123430,warning,updated,B,Team3,FAIL,56.71378535,3.297440297,9,5,857.2163885
DEV123431,warning,pending,B,Team1,OK,62.44845246,3.173690359,10,9,441.7257704
DEV123432,critical,pending,C,Team1,OK,70.14196078,4.760822494,18,0,332.7821405
DEV123433,critical,updated,B,Team2,CHECK,18.00539468,3.377633954,4,0,551.922191
DEV123434,critical,outdated,B,Team1,FAIL,48.53163456,4.219491624,2,5,134.4658762
DEV123435,good,outdated,A,Team2,OK,57.97157514,3.685689392,4,3,612.6521504
DEV123436,critical,updated,C,Team3,OK,32.78047784,4.661069332,13,9,277.0416593
DEV123437,good,outdated,A,Team3,CHECK,35.38329184,4.459922746,4,3,370.0881727
DEV123438,critical,updated,C,Team3,FAIL,73.84480278,4.675181278,8,5,983.7854262
DEV123439,good,outdated,B,Team1,FAIL,82.37719184,3.282958153,17,9,298.0574877
DEV123440,warning,updated,A,Team3,CHECK,43.32389476,4.701661334,16,0,836.4200519
DEV123441,good,pending,B,Team3,OK,23.21425143,3.103506468,8,6,142.4556193
DEV123442,good,updated,C,Team1,OK,18.88251983,3.516265891,15,9,670.1575232
DEV123443,warning,pending,A,Team1,OK,0.430364878,3.499386588,16,0,825.4001129
DEV123444,good,pending,A,Team1,CHECK,41.32845774,3.439096373,6,0,537.0812396
DEV123445,good,outdated,B,Team1,OK,29.14803399,4.352241745,10,2,519.1062356
DEV123446,critical,pending,A,Team3,CHECK,92.99785544,3.890737759,19,0,831.3605594
DEV123447,warning,pending,B,Team1,FAIL,69.59279271,3.818300243,5,8,687.5872068
DEV123448,critical,updated,C,Team1,FAIL,67.21195646,3.099303816,3,8,735.2255464
DEV123449,critical,pending,A,Team1,OK,52.60047984,4.002535225,4,0,645.3238649
DEV123450,warning,updated,B,Team1,OK,68.3698734,3.846175883,15,4,649.127506
DEV123451,critical,updated,A,Team1,FAIL,36.73653913,3.635038511,0,6,684.0207165
DEV123452,warning,outdated,B,Team1,CHECK,84.90741373,3.965208187,2,1,367.0321192
DEV123453,warning,outdated,A,Team1,OK,94.98205928,4.213459594,10,9,272.9782872
DEV123454,good,outdated,C,Team1,FAIL,91.64099132,3.953789554,3,9,398.1362972
DEV123455,critical,pending,C,Team3,CHECK,84.3887786,3.883545412,10,7,959.5583144
DEV123456,critical,updated,B,Team2,OK,36.8166911,3.738497923,18,2,613.976516
DEV123457,warning,updated,B,Team3,FAIL,42.74343727,3.127224951,16,3,435.5484345
DEV123458,critical,updated,A,Team1,OK,50.33748202,4.9079014,9,3,532.3459767
DEV123459,warning,pending,B,Team2,OK,33.87485275,3.896640344,10,0,460.7404969
DEV123460,warning,pending,B,Team3,CHECK,70.81628757,4.326238591,11,2,592.8403218
DEV123461,warning,updated,A,Team1,OK,98.08492429,4.536932868,7,1,256.8537838
DEV123462,good,updated,C,Team2,OK,43.84148065,3.238351064,9,2,252.1114703
DEV123463,critical,updated,B,Team1,FAIL,94.89284915,3.155090222,16,2,942.7483133
DEV123464,critical,outdated,A,Team1,FAIL,93.17415556,4.893564074,1,5,992.2490172
DEV123465,warning,pending,C,Team2,OK,19.99185991,3.237304666,11,2,258.7001816
DEV123466,warning,updated,B,Team3,CHECK,58.06640392,3.581319576,8,9,433.8952884
DEV123467,warning,pending,C,Team3,OK,89.49582808,4.145410021,8,5,869.9777932
DEV123468,warning,updated,C,Team3,OK,13.46740492,4.649764699,1,9,539.4804674
DEV123469,good,pending,B,Team1,CHECK,9.164779474,3.387925098,1,7,811.5634786
DEV123470,critical,outdated,B,Team3,OK,60.53128054,3.340899206,0,5,516.4860001
DEV123471,warning,updated,B,Team3,CHECK,11.69732497,3.706914754,4,0,576.2195076
DEV123472,critical,pending,B,Team2,FAIL,9.684958502,3.596512499,4,8,111.0623509
DEV123473,warning,updated,B,Team1,FAIL,76.13293091,3.677710702,18,8,361.8531485
DEV123474,good,outdated,A,Team1,CHECK,25.35174457,3.819026732,0,6,998.2758483
DEV123475,warning,pending,C,Team1,CHECK,0.651892277,4.445122194,14,9,972.9470416
DEV123476,critical,pending,A,Team2,OK,92.64770011,4.740858524,5,4,281.5745533
DEV123477,critical,pending,A,Team1,CHECK,57.41595932,4.468214152,1,6,534.5837804
DEV123478,warning,updated,A,Team2,CHECK,35.63301535,4.861098382,4,0,891.2650437
DEV123479,critical,outdated,B,Team2,FAIL,6.452952268,3.490192947,14,6,471.1636157
DEV123480,critical,outdated,B,Team3,FAIL,60.6690556,4.504006685,3,4,991.8770921
DEV123481,warning,pending,A,Team3,CHECK,21.1154231,4.90990082,11,9,370.5024879
DEV123482,warning,pending,C,Team2,OK,20.16832586,4.061411579,11,7,688.6774305
DEV123483,critical,pending,A,Team1,CHECK,25.84119875,4.703237437,1,7,160.852464
DEV123484,warning,pending,B,Team1,CHECK,97.4446815,3.139811945,13,2,767.1905496
DEV123485,warning,updated,C,Team2,OK,55.58578581,4.459392464,18,8,885.4516036
DEV123486,critical,pending,A,Team2,OK,41.44905193,3.907901117,18,2,989.1322964
DEV123487,warning,updated,A,Team1,FAIL,98.7445359,3.872850267,2,7,918.0570747
DEV123488,good,pending,A,Team3,OK,47.20668193,4.517077457,10,8,414.5608796
DEV123489,good,pending,B,Team3,OK,3.418835259,4.459763969,1,5,677.0301138
DEV123490,critical,pending,C,Team3,OK,7.219350755,4.861687714,15,8,159.5752101
DEV123491,good,pending,C,Team1,CHECK,3.287816941,3.739537963,17,3,536.2624145
DEV123492,good,updated,C,Team2,CHECK,5.224478932,3.235220323,0,6,514.2017749
DEV123493,good,pending,A,Team2,FAIL,21.80601291,4.884883146,10,7,650.0504682
DEV123494,good,pending,C,Team3,OK,10.84744472,4.322071874,3,8,208.7836544
DEV123495,good,pending,A,Team1,CHECK,43.05623141,4.35532715,5,6,541.8822978
DEV123496,critical,updated,A,Team3,CHECK,78.47758062,4.16341522,18,9,767.7997947
DEV123497,critical,outdated,A,Team1,OK,49.81738149,3.082264357,1,0,739.468902
DEV123498,warning,updated,B,Team1,FAIL,21.83811868,3.018336654,11,1,869.9983069
DEV123499,warning,outdated,B,Team3,CHECK,14.90349747,4.634770521,5,4,249.4025718
DEV123500,good,outdated,C,Team1,OK,93.40664526,3.695360298,6,4,297.5385952
DEV123501,warning,pending,C,Team2,CHECK,78.33412962,3.495207693,6,2,222.5402452
DEV123502,critical,updated,B,Team3,OK,22.95438,4.268375236,9,2,500.4915497
DEV123503,good,outdated,C,Team2,CHECK,3.73362622,4.198432622,0,3,746.7668658
DEV123504,good,pending,A,Team3,FAIL,89.81361536,4.373358488,16,4,937.901991
DEV123505,critical,pending,B,Team3,FAIL,48.92668173,3.109287173,18,2,598.8158427
DEV123506,critical,pending,A,Team2,CHECK,30.60964992,3.821425239,17,9,193.206434
DEV123507,good,outdated,C,Team1,OK,9.197921668,3.778061328,6,3,182.4755599
DEV123508,good,updated,B,Team2,CHECK,63.71201466,3.676518373,17,5,665.1010646
DEV123509,good,pending,C,Team1,FAIL,94.28718373,4.677242256,5,1,214.8203849
DEV123510,good,pending,A,Team1,CHECK,86.08600992,4.303597366,10,8,608.8361732
DEV123511,critical,outdated,C,Team3,FAIL,94.73883538,4.798169786,4,0,668.1758563
DEV123512,critical,updated,C,Team1,CHECK,76.85005602,4.032986004,5,4,228.7581426
DEV123513,critical,updated,C,Team1,OK,3.688071267,3.132560793,0,0,912.3020279
DEV123514,warning,outdated,C,Team3,FAIL,46.4016023,4.938987296,15,9,107.9369294
DEV123515,good,pending,B,Team3,OK,1.589595611,3.827695844,10,4,414.7224562
DEV123516,critical,outdated,C,Team2,FAIL,49.10256307,3.952546038,13,5,968.3661607
DEV123517,good,updated,B,Team1,FAIL,30.97946186,4.341373317,9,2,366.4485597
DEV123518,warning,updated,C,Team1,FAIL,93.43764855,3.282513563,10,1,220.1598251
DEV123519,warning,outdated,A,Team1,CHECK,44.31954349,4.043383144,11,8,232.3559461
DEV123520,good,updated,C,Team3,OK,57.00416272,3.837791978,8,5,280.0993645
DEV123521,warning,updated,B,Team3,FAIL,74.18979236,3.721263609,14,5,759.1614817
DEV123522,warning,updated,A,Team1,OK,49.93865225,4.845995913,5,0,314.4678751
DEV123523,warning,updated,C,Team2,OK,57.26712829,3.746125844,12,2,472.9085586
DEV123524,critical,outdated,B,Team2,FAIL,95.82476202,4.237111513,4,1,605.8021252
DEV123525,,outdated,C,Team1,FAIL,21.12227659,3.932630125,13,2,736.8557239
DEV123526,critical,outdated,B,Team2,OK,6.989885379,4.270684957,2,4,485.953884
DEV123527,critical,outdated,A,Team3,FAIL,15.58413151,3.440252924,16,4,954.8453761
DEV123528,good,updated,C,Team3,CHECK,2.985308123,4.491362066,5,1,469.5515058
DEV123529,good,pending,C,Team2,FAIL,91.64119297,3.417421492,18,9,338.9679205
DEV123530,warning,updated,A,Team1,CHECK,65.8856104,3.843242988,13,7,468.8887692
DEV123531,good,pending,A,Team3,CHECK,0.842676383,4.094443711,17,6,519.082446
DEV123532,warning,pending,A,Team2,CHECK,63.42548952,4.679109209,17,5,386.7271067
DEV123533,good,updated,A,Team2,FAIL,56.33529906,4.455133212,6,9,659.0164142
DEV123534,good,outdated,B,Team2,CHECK,74.09810251,4.745557438,17,3,384.2540858
DEV123535,warning,updated,B,Team3,CHECK,68.28801582,3.920853929,11,2,730.6065102
DEV123536,critical,updated,C,Team3,FAIL,13.20128769,4.773325341,2,8,208.9412438
DEV123537,critical,pending,A,Team3,CHECK,49.82580294,4.758596658,3,7,231.375494
DEV123538,good,updated,A,Team1,FAIL,25.46316363,3.816611388,19,1,476.7754789
DEV123539,critical,outdated,A,Team3,OK,93.53323368,4.179903825,3,2,271.0866645
DEV123540,warning,pending,C,Team2,OK,88.22158765,3.902880698,17,8,381.7456806
DEV123541,good,updated,B,Team2,OK,98.96153358,4.077341301,7,8,259.7611267
DEV123542,good,pending,B,Team3,CHECK,89.30090554,4.098000591,1,3,990.3875008
DEV123543,warning,pending,B,Team1,FAIL,1.266534045,3.248761581,10,3,619.3045027
DEV123544,good,updated,B,Team2,FAIL,58.02623273,3.992828353,2,6,463.4028561
DEV123545,critical,pending,A,Team2,FAIL,75.90993931,4.04320894,14,1,157.6644435
DEV123546,critical,pending,B,Team2,CHECK,20.90575472,4.583326355,4,6,521.5996911
DEV123547,critical,pending,B,Team1,FAIL,41.33482504,4.3309074,18,7,643.7837398
DEV123548,good,pending,B,Team3,OK,86.42433694,4.390753612,13,0,844.6780078
DEV123549,warning,pending,C,Team1,CHECK,29.16916575,4.971844396,3,0,483.5166948
DEV123550,good,updated,B,Team2,CHECK,35.08543564,4.471897672,8,4,326.8427615
DEV123551,critical,updated,C,Team1,CHECK,94.05593239,4.588125065,12,6,253.7779184
DEV123552,good,pending,C,Team1,FAIL,87.64856092,4.456350941,6,9,778.0210527
DEV123553,good,pending,C,Team1,CHECK,31.47937438,4.293120223,11,4,345.7332272
DEV123554,warning,outdated,C,Team3,CHECK,41.0096675,3.212816861,11,0,679.9123607
DEV123555,warning,pending,C,Team1,OK,91.09389776,4.709214996,12,1,869.7547752
DEV123556,warning,updated,B,Team1,FAIL,63.79946668,3.027423893,16,1,166.9766072
DEV123557,critical,pending,B,Team1,OK,61.69952662,3.729293366,7,6,542.8356956
DEV123558,good,pending,A,Team3,OK,85.44869192,4.744301734,3,6,707.1216856
DEV123559,critical,updated,B,Team2,FAIL,67.12584834,3.065813892,6,8,616.0897414
DEV123560,good,pending,A,Team3,OK,47.23923397,3.469291595,9,4,112.3047693
DEV123561,good,outdated,A,Team2,CHECK,22.26553704,4.397608249,13,0,286.3788667
DEV123562,warning,pending,A,Team1,CHECK,13.48092845,3.304678903,10,4,122.6248114
DEV123563,warning,updated,C,Team2,OK,70.99516529,3.923438656,15,2,563.5596614
DEV123564,critical,pending,A,Team1,CHECK,14.96225258,4.136357151,19,1,341.2524933
DEV123565,good,pending,C,Team3,OK,74.06982945,4.853148221,16,1,155.5230333
DEV123566,good,pending,C,Team2,OK,28.90899839,4.329589337,5,8,593.4571814
DEV123567,critical,outdated,A,Team2,OK,88.35363465,3.837914867,11,9,422.6319253
DEV123568,warning,updated,B,Team1,FAIL,76.39442326,4.897993006,0,2,471.428251
DEV123569,critical,outdated,C,Team1,OK,71.08603429,4.927391691,11,2,961.0482463
DEV123570,critical,updated,B,Team1,CHECK,23.83565035,4.908776006,6,4,277.4008821
DEV123571,good,pending,A,Team3,FAIL,43.1230469,3.178988056,5,5,135.7578449
DEV123572,critical,updated,A,Team3,FAIL,64.73939541,4.321097649,11,4,495.6026756
DEV123573,warning,updated,B,Team3,FAIL,26.36300319,4.0897794,8,0,848.2477972
DEV123574,critical,updated,B,Team1,FAIL,89.040893,3.5754748,5,0,178.5996739
DEV123575,warning,outdated,C,Team1,CHECK,4.194234886,3.065993294,8,8,617.5345302
DEV123576,warning,updated,C,Team2,FAIL,98.0469597,4.312913822,11,8,107.3539992
DEV123577,good,outdated,A,Team2,OK,81.04357305,4.895540129,10,0,424.0949941
DEV123578,good,outdated,A,Team1,FAIL,56.2268164,4.400654887,6,3,403.2914328
DEV123579,good,updated,B,Team3,OK,44.84107669,3.372019065,13,1,789.4539635
DEV123580,good,updated,C,,CHECK,78.99159943,3.837462556,15,5,253.8833146
DEV123581,critical,updated,A,Team2,OK,68.67643253,4.387332474,4,7,765.8416805
DEV123582,warning,pending,A,Team3,OK,11.87548968,3.549322898,13,9,571.3550326
DEV123583,critical,outdated,B,***,FAIL,79.78303293,4.738077719,19,0,208.678225
DEV123584,warning,updated,B,Team3,FAIL,84.76052914,4.70017702,3,5,659.2899162
DEV123585,good,pending,C,Team3,FAIL,35.39240795,3.463467138,3,1,925.0806327
DEV123586,warning,outdated,B,,CHECK,96.59655011,3.559158509,5,7,806.3528042
DEV123587,critical,pending,C,Team1,FAIL,34.00743817,3.396583342,15,7,527.9434158
DEV123588,good,updated,A,Team2,CHECK,34.00511179,4.249162761,17,6,508.9425331
DEV123589,good,outdated,A,Team1,OK,42.72070686,4.76317551,13,1,664.6934136
DEV123590,good,pending,A,Team2,OK,20.36998961,3.678172197,7,1,346.2004895
DEV123591,good,pending,C,Team3,FAIL,63.07993778,4.458718455,18,4,532.7453895
DEV123592,critical,updated,A,Team3,CHECK,11.78743772,4.542489162,9,1,542.309059
DEV123593,warning,outdated,B,Team1,OK,41.96518934,4.344342222,3,4,661.4206588
DEV123594,good,pending,B,Team2,OK,66.7446481,3.45726131,10,7,199.1069759
DEV123595,good,outdated,B,Team2,FAIL,10.74597836,4.097297625,19,1,298.2748065
DEV123596,critical,updated,C,Team3,FAIL,35.66463719,4.692514767,8,0,283.2508514
DEV123597,good,pending,A,Team1,FAIL,84.8549816,3.490763377,17,4,583.5369232
DEV123598,good,outdated,B,Team1,CHECK,33.85859561,3.836712852,5,6,637.675806
DEV123599,critical,updated,B,Team3,CHECK,42.97491663,3.330066109,19,0,247.6887551
DEV123600,critical,outdated,B,Team2,FAIL,45.86791083,3.024153934,19,4,957.0639584
DEV123601,warning,updated,C,,OK,39.03804433,4.943183552,12,9,253.0746523
DEV123602,critical,updated,B,Team2,FAIL,62.6285349,4.548513962,15,7,638.4637503
DEV123603,critical,pending,B,Team1,OK,31.84636436,4.255252154,15,5,443.8900811
DEV123604,critical,updated,A,Team3,OK,0.124071919,4.926597658,12,1,227.8857716
DEV123605,critical,pending,C,Team2,CHECK,59.80522857,3.027257737,14,9,904.8813548
DEV123606,critical,outdated,A,Team2,CHECK,74.1882607,3.952734363,17,0,141.9209481
DEV123607,good,pending,C,Team3,OK,2.032938646,3.070008554,6,3,212.3332672
DEV123608,critical,outdated,B,Team3,CHECK,42.95283965,4.840453987,4,8,129.3848634
DEV123609,warning,updated,C,Team3,FAIL,35.28237455,3.691261737,14,2,874.4167037
DEV123610,good,outdated,A,Team1,FAIL,40.99832315,4.099615077,10,1,974.2468959
DEV123611,critical,pending,A,Team3,OK,73.88505148,3.89073933,18,3,218.8504152
DEV123612,warning,pending,B,Team2,OK,71.81089379,4.414019357,8,3,146.7365191
